PLAYER_ID,PLAYER_NAME,AGE,POSS,GP,MIN,season,position,three_pt_fgm_75,three_pt_fga_75,fg3m_uncontested_75,fg3a_uncontested_75,fg3m_spotup_75,fg3m_movement_75,fg3m_onball_75,fg3m_transition_75,pct_fg3a_uncontested,fg3_pct
1629611,Terance Mann,27.0,3804,75,25.0,2023-24,Guard-Forward,1.3998422712933754,4.002365930599369,1.084384858044164,3.115141955835962,0.0,0.05914826498422713,0.05914826498422713,0.25630914826498424,0.7783251231527093,0.34975369458128075
1629614,Andrew Nembhard,24.0,3593,68,25.0,2023-24,Guard-Forward,1.2733092123573617,3.5694405789034236,1.0854439187308655,2.8388533259114945,0.8140829390481491,0.0,0.12524352908433065,0.3339827442248817,0.7953216374269005,0.35672514619883045
1629618,Jalen Pickett,24.0,257,27,4.5,2023-24,Guard,2.6264591439688716,7.003891050583658,2.3346303501945527,5.252918287937743,0.0,0.0,0.0,0.0,0.75,0.375
1629622,Max Strus,28.0,4649,70,32.0,2023-24,Guard-Forward,2.694127769412777,7.679070767907077,0.8227575822757582,2.1456227145622715,1.3712626371262637,0.8066250806625082,0.11292751129275112,0.3710475371047537,0.27941176470588236,0.35084033613445376
1629626,Bol Bol,24.0,987,43,10.9,2023-24,Center-Forward,1.6717325227963524,3.951367781155015,1.2158054711246202,2.5075987841945286,0.0,0.15197568389057753,0.0,0.22796352583586627,0.6346153846153846,0.423076923076923
1629627,Zion Williamson,23.0,4663,70,31.5,2023-24,Forward,0.09650439631138752,0.28951318893416256,0.09650439631138752,0.25734505683036674,0.0804203302594896,0.01608406605189792,0.0,0.0,0.888888888888889,0.3333333333333333
1629628,RJ Barrett,24.0,3889,58,31.7,2023-24,Forward-Guard,1.7356646952944201,4.821290820262279,1.2342504499871432,3.04705579840576,1.1185394703008487,0.17356646952944202,0.038570326562098224,0.2507071226536385,0.632,0.35999999999999993
1629629,Cam Reddish,24.0,2123,48,20.5,2023-24,Forward-Guard,1.3071125765426284,3.8860103626943,0.8831841733396137,2.7908619877531797,0.0,0.0,0.0,0.31794630240226096,0.7181818181818184,0.3363636363636364
1629630,Ja Morant,24.0,675,9,35.3,2023-24,Guard,1.5555555555555556,5.666666666666667,1.1111111111111112,3.5555555555555554,0.4444444444444444,0.0,0.5555555555555556,0.3333333333333333,0.6274509803921567,0.2745098039215686
1629631,De'Andre Hunter,26.0,3539,57,29.5,2023-24,Forward-Guard,2.479513987001978,6.442497880757276,1.1020062164453235,2.521898841480644,1.271545634359989,0.5086182537439955,0.25430912687199775,0.3814636903079966,0.3914473684210526,0.3848684210526315
1629632,Coby White,24.0,5857,79,36.5,2023-24,Guard,2.67628478743384,7.068465084514256,1.7415058903875704,4.251323203004951,1.6134539866826019,0.14085709407546526,0.2817141881509305,0.6018439474133516,0.6014492753623188,0.3786231884057971
1629634,Brandon Clarke,27.0,285,6,22.4,2023-24,Forward,0.2631578947368421,1.5789473684210527,0.0,0.7894736842105263,0.2631578947368421,0.0,0.0,0.0,0.5,0.16666666666666666
1629636,Darius Garland,24.0,3894,57,33.3,2023-24,Guard,2.542372881355932,6.8567026194144844,1.4060092449922958,3.7557781201848996,0.7704160246533127,0.423728813559322,0.23112480739599384,0.30816640986132515,0.547752808988764,0.37078651685393255
1629637,Jaxson Hayes,24.0,1877,70,12.5,2023-24,Center-Forward,0.0,0.2797016515716569,0.0,0.19978689397975494,0.0,0.0,0.0,0.0,0.7142857142857143,0.0
1629638,Nickeil Alexander-Walker,25.0,4005,82,23.4,2023-24,Guard,2.453183520599251,6.235955056179776,1.4419475655430714,3.801498127340824,1.853932584269663,0.18726591760299627,0.0749063670411985,0.3370786516853933,0.6096096096096095,0.39339339339339335
1629639,Tyler Herro,24.0,2888,42,33.5,2023-24,Guard,3.4279778393351803,8.621883656509695,1.5322022160664819,3.0903739612188366,1.0128116343490303,0.8310249307479224,0.6492382271468145,0.8569944598337951,0.35843373493975905,0.3975903614457832
1629640,Keldon Johnson,24.0,4399,69,29.5,2023-24,Forward-Guard,2.1652648329165722,6.240054557854058,1.074107751761764,2.881336667424415,1.329847692657422,0.15344396453739487,0.23869061150261422,0.0,0.4617486338797815,0.34699453551912574
1629642,Nassir Little,24.0,971,45,10.2,2023-24,Forward-Guard,1.6220391349124614,5.406797116374872,1.3903192584963955,4.3254376930998975,1.1585993820803295,0.07723995880535531,0.0,0.30895983522142123,0.8,0.3
1629643,Chuma Okeke,25.0,874,47,9.2,2023-24,Forward,1.9736842105263157,6.950800915331809,0.8581235697940504,3.5183066361556063,0.0,0.0,0.0,0.0,0.5061728395061728,0.28395061728395055
1629646,Charles Bassey,23.0,455,19,10.8,2023-24,Center-Forward,0.0,0.16483516483516483,0.0,0.16483516483516483,0.0,0.0,0.0,0.0,1.0,0.0
1629647,Darius Bazley,24.0,315,9,16.9,2023-24,Forward,0.47619047619047616,1.9047619047619047,0.47619047619047616,1.4285714285714286,0.0,0.0,0.0,0.0,0.7500000000000001,0.25
1629650,Moses Brown,24.0,419,22,9.1,2023-24,Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1629651,Nic Claxton,25.0,4323,71,29.8,2023-24,Center,0.01734906315058987,0.08674531575294935,0.0,0.0520471894517696,0.0,0.0,0.0,0.0,0.6,0.19999999999999998
1629652,Luguentz Dort,25.0,4762,79,28.4,2023-24,Guard,2.4569508609827806,6.23687526249475,1.5907181856362873,3.5909281814363716,1.5434691306173878,0.2834943301133977,0.04724905501889962,0.5827383452330953,0.5757575757575758,0.393939393939394
1629655,Daniel Gafford,25.0,3897,74,24.5,2023-24,Forward-Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1629656,Quentin Grimes,24.0,2079,51,20.1,2023-24,Guard,2.922077922077922,8.658008658008658,1.443001443001443,3.751803751803752,1.6594516594516595,0.36075036075036077,0.21645021645021645,0.0,0.43333333333333335,0.33749999999999997
1629659,Talen Horton-Tucker,23.0,2117,51,19.8,2023-24,Guard,2.125649504015116,6.376948512045347,1.2753897024090692,3.7198866320264528,1.062824752007558,0.24799244213509683,0.49598488427019366,0.3188474256022673,0.5833333333333334,0.33333333333333337
1629660,Ty Jerome,26.0,30,2,7.4,2023-24,Guard-Forward,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
1629661,Cameron Johnson,28.0,3297,58,27.6,2023-24,Forward,3.1392174704276616,8.007279344858963,1.5696087352138308,3.821656050955414,2.070063694267516,0.4549590536851683,0.18198362147406735,0.40946314831665154,0.47727272727272724,0.39204545454545453
1629667,Jalen McDaniels,26.0,1141,50,10.8,2023-24,Forward-Center,0.7887817703768624,4.666958808063103,0.6573181419807187,3.3523225241016648,0.5258545135845749,0.06573181419807186,0.0,0.0,0.7183098591549294,0.16901408450704222
1629669,Jaylen Nowell,24.0,447,13,16.4,2023-24,Guard,1.006711409395973,4.697986577181208,0.8389261744966443,3.859060402684564,0.5033557046979865,0.0,0.0,0.0,0.8214285714285715,0.21428571428571427
1629670,Jordan Nwora,25.0,1555,52,13.7,2023-24,Forward,2.122186495176849,6.221864951768489,1.5916398713826367,4.533762057877814,1.1093247588424437,0.14469453376205788,0.19292604501607719,0.4340836012861736,0.7286821705426357,0.34108527131782945
1629673,Jordan Poole,25.0,5123,78,30.1,2023-24,Guard,2.6937341401522543,8.198321296115557,1.6250243997657623,4.435877415576811,0.6880733944954129,0.6002342377513177,0.834471989068905,0.5416747999219208,0.5410714285714286,0.32857142857142857
1629674,Neemias Queta,24.0,683,28,11.9,2023-24,Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1629675,Naz Reid,24.0,4092,81,24.2,2023-24,Center-Forward,3.097507331378299,7.441348973607038,1.9244868035190617,4.398826979472141,2.1077712609970676,0.6231671554252199,0.0,0.31158357771260997,0.5911330049261084,0.4162561576354679
1629677,Luka Samanic,24.0,866,43,9.4,2023-24,Forward,1.125866050808314,5.542725173210162,0.5196304849884527,3.637413394919169,0.0,0.0,0.0,0.0,0.6562500000000001,0.203125
1629678,Admiral Schofield,27.0,177,23,3.7,2023-24,Forward,2.542372881355932,6.779661016949152,1.271186440677966,3.389830508474576,0.0,0.0,0.0,0.0,0.5,0.375
1629680,Matisse Thybulle,27.0,3078,65,22.9,2023-24,Guard-Forward,1.949317738791423,5.6042884990253405,1.4376218323586745,3.971734892787524,1.461988304093567,0.04873294346978557,0.0,0.4142300194931774,0.7086956521739131,0.34782608695652173
1629684,Grant Williams,25.0,4429,76,28.0,2023-24,Forward,2.1336644840821855,5.672838112440732,1.5748475953939942,3.7762474599232334,1.1515014675999098,0.32174305712350415,0.03386769022352675,0.47414766312937456,0.6656716417910448,0.37611940298507457
1629685,Dylan Windler,27.0,227,17,6.4,2023-24,Guard-Forward,4.295154185022026,8.920704845814978,2.9735682819383262,4.955947136563877,1.6519823788546257,0.0,0.0,0.0,0.5555555555555556,0.48148148148148145
1629716,Marques Bolden,26.0,256,11,11.0,2023-24,Center,0.0,0.29296875,0.0,0.29296875,0.0,0.0,0.0,0.0,1.0,0.0
1629717,Armoni Brooks,26.0,213,10,10.4,2023-24,Guard,3.8732394366197185,11.267605633802818,0.35211267605633806,1.76056338028169,1.4084507042253522,1.4084507042253522,0.0,0.0,0.15624999999999997,0.34375
1629718,Charlie Brown Jr.,27.0,73,8,4.7,2023-24,Guard,2.054794520547945,7.191780821917808,1.0273972602739725,2.054794520547945,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857
1629723,John Konchar,28.0,2410,55,21.3,2023-24,Guard,1.1825726141078838,3.734439834024896,0.8713692946058091,2.3651452282157677,0.7468879668049792,0.0,0.0,0.15560165975103735,0.6333333333333334,0.3166666666666667
1629726,Garrison Mathews,27.0,2095,66,15.0,2023-24,Guard,3.0429594272076375,6.909307875894988,1.0381861575178999,2.0047732696897373,1.9689737470167066,0.46539379474940334,0.0,0.0,0.29015544041450775,0.4404145077720208
1629731,Dean Wade,27.0,2300,54,20.5,2023-24,Forward-Center,2.5760869565217392,6.58695652173913,1.6630434782608694,3.8804347826086953,1.7934782608695652,0.13043478260869565,0.0,0.0,0.5891089108910891,0.39108910891089116
1629750,Javonte Green,30.0,473,9,25.6,2023-24,Guard-Forward,1.5856236786469344,4.281183932346723,1.427061310782241,3.6469344608879495,1.2684989429175477,0.0,0.0,0.0,0.851851851851852,0.37037037037037035
1629875,Xavier Moon,29.0,257,14,8.5,2023-24,Guard,0.5836575875486382,4.961089494163424,0.2918287937743191,2.3346303501945527,0.0,0.0,0.0,0.0,0.47058823529411764,0.11764705882352941
1630162,Anthony Edwards,22.0,5675,79,35.1,2023-24,Guard,2.511013215859031,6.964757709251101,0.7533039647577093,1.7577092511013217,0.5947136563876653,0.2907488986784141,0.9647577092511014,0.6475770925110133,0.2523719165085389,0.3605313092979127
1630163,LaMelo Ball,22.0,1522,22,32.3,2023-24,Guard,3.4494086727989486,9.707621550591327,2.0203679369250986,5.223390275952693,1.0840998685939554,0.34494086727989487,1.4783180026281209,0.0,0.5380710659898477,0.3553299492385787
1630164,James Wiseman,23.0,2315,63,17.3,2023-24,Center,0.0,0.03239740820734341,0.0,0.03239740820734341,0.0,0.0,0.0,0.0,1.0,0.0
1630165,Killian Hayes,22.0,2149,42,24.0,2023-24,Guard,0.7677989762680316,2.5825965565379247,0.48859934853420195,1.7449976733364354,0.5234993020009306,0.06979990693345743,0.10469986040018614,0.06979990693345743,0.6756756756756755,0.29729729729729726
1630166,Deni Avdija,23.0,4936,75,30.1,2023-24,Forward,1.3371150729335495,3.525121555915721,0.972447325769854,2.1880064829821717,0.6989465153970826,0.18233387358184766,0.22791734197730956,0.21272285251215559,0.6206896551724138,0.37931034482758624
1630167,Obi Toppin,26.0,3786,82,21.1,2023-24,Forward,2.0206022187004753,4.952456418383519,1.5847860538827259,3.7440570522979395,1.4263074484944533,0.2179080824088748,0.07923930269413629,0.25752773375594296,0.7559999999999999,0.4079999999999999
1630168,Onyeka Okongwu,23.0,3020,55,25.5,2023-24,Forward-Center,0.5711920529801324,1.6887417218543046,0.3973509933774834,1.0927152317880795,0.5463576158940397,0.0,0.0,0.0,0.6470588235294118,0.3382352941176471
1630169,Tyrese Haliburton,24.0,4789,69,32.2,2023-24,Guard,3.053873460012529,8.315932344957194,2.1142200877009816,5.230737105867614,0.6264355815410315,0.2818960116934642,1.5034453956984757,0.4854875756942994,0.6290018832391714,0.3672316384180791
1630170,Devin Vassell,23.0,4795,68,33.1,2023-24,Guard-Forward,2.596454640250261,6.9447340980187695,0.735140771637122,1.7205422314911365,0.9071949947862357,0.31282586027111575,0.45359749739311783,0.875912408759124,0.24774774774774774,0.3738738738738739
1630171,Isaac Okoro,23.0,3838,69,27.3,2023-24,Forward-Guard,1.6414799374674311,4.18186555497655,1.5242313705054715,3.927826993225638,1.2311099531005731,0.09770713913496613,0.05862428348097968,0.23449713392391872,0.9392523364485981,0.39252336448598135
1630172,Patrick Williams,22.0,2393,43,27.3,2023-24,Forward,1.8491433347262851,4.638529043042206,1.3790221479314668,3.3535311324697035,1.4417049728374425,0.0,0.09402423735896363,0.0,0.722972972972973,0.3986486486486487
1630173,Precious Achiuwa,24.0,3255,74,21.9,2023-24,Forward,0.5990783410138248,2.2350230414746544,0.4608294930875576,1.5898617511520736,0.4608294930875576,0.04608294930875576,0.0,0.04608294930875576,0.7113402061855669,0.26804123711340205
1630174,Aaron Nesmith,24.0,4249,72,27.7,2023-24,Guard-Forward,2.471169686985173,5.877853612614732,1.5886090844904686,3.5655448340786067,1.341492115791951,0.37067545304777594,0.0,0.6530948458460814,0.6066066066066067,0.42042042042042044
1630175,Cole Anthony,24.0,3696,81,22.4,2023-24,Guard,1.887175324675325,5.51948051948052,1.075487012987013,3.2467532467532467,1.1363636363636365,0.3449675324675325,0.18262987012987011,0.18262987012987011,0.5882352941176471,0.34191176470588236
1630177,Theo Maledon,23.0,463,17,12.5,2023-24,Guard,0.8099352051835853,4.535637149028078,0.8099352051835853,3.7257019438444927,0.0,0.0,0.16198704103671707,0.0,0.8214285714285714,0.17857142857142855
1630178,Tyrese Maxey,23.0,5400,70,37.5,2023-24,Guard,2.944444444444444,7.861111111111112,1.5,3.8055555555555554,0.0,0.4861111111111111,1.1944444444444444,0.4444444444444444,0.48409893992932856,0.37455830388692574
1630180,Saddiq Bey,25.0,4384,63,32.7,2023-24,Forward,1.9331660583941606,6.107436131386861,1.5910127737226276,4.619069343065694,1.1291058394160585,0.239507299270073,0.08553832116788321,0.39347627737226276,0.7563025210084034,0.3165266106442577
1630181,R.J. Hampton,23.0,158,8,9.5,2023-24,Guard,0.47468354430379744,3.7974683544303796,0.0,2.3734177215189876,0.0,0.0,0.0,0.0,0.6250000000000001,0.125
1630182,Josh Green,23.0,3166,57,26.4,2023-24,Guard,1.7056222362602653,4.429879974731523,1.231838281743525,2.9374605180037903,1.2081490840176878,0.07106759317751106,0.047378395451674035,0.3790271636133923,0.6631016042780749,0.3850267379679144
1630183,Jaden McDaniels,23.0,4268,72,29.2,2023-24,Forward,1.5112464854732897,4.445876288659794,0.8610590440487348,2.6358950328022495,1.3003748828491097,0.05271790065604499,0.017572633552014997,0.10543580131208997,0.5928853754940712,0.33992094861660077
1630184,Kira Lewis Jr.,23.0,567,28,9.4,2023-24,Guard,0.5291005291005291,4.365079365079365,0.3968253968253968,3.1746031746031744,0.0,0.0,0.0,0.0,0.7272727272727273,0.12121212121212122
1630186,Jahmi'us Ramsey,23.0,259,7,17.3,2023-24,Guard,1.7374517374517373,6.370656370656371,0.5791505791505792,4.343629343629344,1.1583011583011584,0.0,0.0,0.5791505791505792,0.6818181818181818,0.2727272727272727
1630188,Jalen Smith,24.0,2231,61,17.2,2023-24,Forward-Center,2.050649932765576,4.80726131779471,1.815329448677723,3.8659793814432986,1.1429852084267145,0.5714926042133572,0.0,0.20170327207530256,0.8041958041958043,0.4265734265734266
1630191,Isaiah Stewart,23.0,2979,46,30.9,2023-24,Forward-Center,1.6868076535750252,4.405840886203424,1.1329305135951662,3.096676737160121,1.309164149043303,0.12588116817724068,0.0,0.17623363544813697,0.7028571428571428,0.38285714285714284
1630192,Zeke Nnaji,23.0,1180,58,9.9,2023-24,Forward-Center,0.3813559322033898,1.4618644067796611,0.3177966101694915,1.2076271186440677,0.0,0.0,0.0,0.0,0.826086956521739,0.2608695652173913
1630193,Immanuel Quickley,25.0,4157,68,29.2,2023-24,Guard,3.085157565552081,7.812124127976906,2.3995669954293963,5.448640846764494,0.0,0.5592975703632427,0.9201347125330767,0.721674284339668,0.6974595842956121,0.39491916859122406
1630194,Paul Reed,25.0,3221,82,19.4,2023-24,Forward,0.48897857808134115,1.327227569077926,0.3958398013039429,1.001241850357032,0.0,0.16299285936044705,0.02328469419434958,0.06985408258304875,0.7543859649122807,0.3684210526315789
1630197,Aleksej Pokusevski,22.0,829,28,14.5,2023-24,Forward,1.6284680337756334,4.975874547647768,0.9047044632086851,2.7141133896260556,0.9951749095295537,0.09047044632086851,0.0,0.27141133896260555,0.5454545454545455,0.3272727272727273
1630198,Isaiah Joe,24.0,3144,78,18.5,2023-24,Guard,3.506679389312977,8.373091603053435,1.717557251908397,3.888358778625954,1.7652671755725189,0.9064885496183206,0.02385496183206107,0.7872137404580153,0.46438746438746437,0.4188034188034188
1630200,Tre Jones,24.0,4585,77,27.8,2023-24,Guard,1.0305343511450382,3.075245365321701,0.9323882224645583,2.306434023991276,0.7360959651035988,0.0,0.09814612868047982,0.16357688113413305,0.75,0.3351063829787234
1630201,Malachi Flynn,26.0,1820,69,12.7,2023-24,Guard,2.307692307692308,6.964285714285714,0.7005494505494505,2.2252747252747254,0.8653846153846154,0.16483516483516483,0.782967032967033,0.04120879120879121,0.31952662721893493,0.33136094674556216
1630202,Payton Pritchard,26.0,3673,82,22.3,2023-24,Guard,2.981214266267356,7.698066975224612,1.7152191668935475,4.145112986659407,1.756057718486251,0.3267084127416281,0.36754696433433165,0.46964334331609037,0.5384615384615385,0.3872679045092838
1630204,Ashton Hagans,24.0,636,19,16.6,2023-24,Guard-Forward,0.9433962264150944,2.94811320754717,0.7075471698113207,1.650943396226415,0.0,0.0,0.0,0.0,0.5599999999999999,0.32
1630205,Lamar Stevens,26.0,1143,38,14.7,2023-24,Forward,0.9186351706036745,2.952755905511811,0.5905511811023622,1.9028871391076116,0.5249343832020997,0.06561679790026247,0.0,0.13123359580052493,0.6444444444444445,0.3111111111111111
1630207,Nate Hinton,25.0,172,15,5.0,2023-24,Guard-Forward,3.052325581395349,6.104651162790698,0.872093023255814,2.6162790697674416,0.0,0.0,0.0,0.0,0.4285714285714285,0.5
1630208,Nick Richards,26.0,3573,67,26.2,2023-24,Center,0.0,0.020990764063811923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630209,Omer Yurtseven,26.0,1148,48,11.4,2023-24,Center,0.32665505226480834,1.5679442508710804,0.32665505226480834,1.3066202090592334,0.2613240418118467,0.0,0.0,0.06533101045296168,0.8333333333333331,0.2083333333333333
1630214,Xavier Tillman,25.0,2015,54,18.0,2023-24,Forward,0.7444168734491315,3.0148883374689825,0.707196029776675,2.71712158808933,0.0,0.0,0.0,0.03722084367245657,0.9012345679012345,0.2469135802469136
1630215,Jared Butler,23.0,1217,40,14.1,2023-24,Guard,1.4790468364831553,4.622021364009861,1.2325390304026296,3.820870994248151,0.0,0.061626951520131465,0.4930156121610517,0.3081347576006574,0.8266666666666665,0.31999999999999995
1630217,Desmond Bane,26.0,3038,42,34.4,2023-24,Guard,3.3821593153390386,8.862738643844635,1.3824884792626728,3.3327847267939434,0.0,0.7159315339038842,0.9628044766293614,0.7653061224489796,0.37604456824512533,0.3816155988857938
1630219,Skylar Mays,26.0,895,38,11.4,2023-24,Guard,1.3407821229050279,4.5251396648044695,1.1731843575418994,3.100558659217877,0.0,0.0,0.16759776536312848,0.0,0.6851851851851851,0.2962962962962963
1630222,Mason Jones,25.0,57,5,5.5,2023-24,Guard,2.631578947368421,9.210526315789473,2.631578947368421,5.263157894736842,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857
1630224,Jalen Green,22.0,5448,82,31.7,2023-24,Guard,2.767070484581498,8.287444933920705,0.9498898678414096,2.835903083700441,0.7571585903083701,0.31662995594713655,1.2527533039647578,0.0,0.34219269102990035,0.3338870431893688
1630227,Daishen Nix,22.0,119,15,3.3,2023-24,Guard,3.7815126050420167,10.714285714285714,1.2605042016806722,6.932773109243698,0.0,0.0,0.0,0.0,0.6470588235294118,0.35294117647058826
1630228,Jonathan Kuminga,21.0,4143,74,26.3,2023-24,Forward,0.9594496741491673,2.968863142650253,0.6879073135409124,2.0094134685010863,0.724112961622013,0.036205648081100654,0.10861694424330194,0.07241129616220131,0.676829268292683,0.3231707317073171
1630230,Naji Marshall,26.0,2627,66,19.0,2023-24,Forward,1.6273315569090219,4.054054054054054,1.056338028169014,2.5980205557670346,1.427483821850019,0.0,0.0,0.0,0.6408450704225351,0.4014084507042254
1630231,KJ Martin,23.0,1572,60,12.4,2023-24,Forward,0.3816793893129771,1.3358778625954197,0.33396946564885494,1.1927480916030535,0.2862595419847328,0.0,0.0,0.04770992366412214,0.892857142857143,0.28571428571428575
1630235,Trent Forrest,26.0,851,38,10.9,2023-24,Guard,0.1762632197414806,0.881316098707403,0.1762632197414806,0.5287896592244419,0.0,0.0,0.0,0.0,0.6000000000000001,0.19999999999999998
1630240,Saben Lee,25.0,393,24,7.7,2023-24,Guard,0.3816793893129771,3.053435114503817,0.3816793893129771,2.2900763358778624,0.0,0.0,0.0,0.0,0.7499999999999999,0.125
1630241,Sam Merrill,28.0,2186,61,17.5,2023-24,Guard,4.906221408966148,12.111161939615737,2.1271729185727355,4.3229643183897535,2.401646843549863,1.715462031107045,0.1029277218664227,0.6175663311985361,0.3569405099150142,0.405099150141643
1630243,Trevelin Queen,27.0,333,14,11.8,2023-24,Guard,0.6756756756756757,3.828828828828829,0.45045045045045046,1.8018018018018018,0.0,0.0,0.0,0.0,0.47058823529411764,0.1764705882352941
1630245,Ayo Dosunmu,24.0,4520,76,29.1,2023-24,Guard,1.974557522123894,4.878318584070796,1.6592920353982301,4.181415929203539,1.377212389380531,0.049778761061946904,0.18252212389380532,0.0,0.8571428571428571,0.4047619047619048
1630249,Vit Krejci,24.0,1104,22,24.6,2023-24,Guard,1.9021739130434785,4.619565217391305,0.8831521739130435,1.766304347826087,1.2228260869565217,0.0,0.1358695652173913,0.1358695652173913,0.38235294117647056,0.411764705882353
1630256,Jae'Sean Tate,28.0,2168,65,15.9,2023-24,Forward,0.7956642066420665,2.6637453874538743,0.6572878228782287,2.2832103321033212,0.0,0.0,0.0,0.034594095940959406,0.8571428571428573,0.29870129870129875
1630259,Jordan Ford,26.0,45,6,3.6,2023-24,Guard,3.3333333333333335,5.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667
1630264,Anthony Gill,31.0,1008,50,9.3,2023-24,Forward,0.744047619047619,3.050595238095238,0.5952380952380952,2.6785714285714284,0.0,0.0,0.0,0.0,0.8780487804878048,0.2439024390243902
1630284,Kevon Harris,27.0,14,2,3.0,2023-24,Guard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1630285,Zavier Simpson,27.0,337,7,23.1,2023-24,Guard,1.112759643916914,3.7833827893175074,1.112759643916914,3.338278931750742,0.0,0.0,0.22255192878338279,0.22255192878338279,0.8823529411764707,0.29411764705882354
1630288,Jeff Dowtin Jr.,27.0,292,12,11.8,2023-24,Guard,2.3116438356164384,4.88013698630137,1.797945205479452,2.8253424657534243,0.0,0.0,0.5136986301369862,0.0,0.5789473684210525,0.4736842105263158
1630296,Braxton Key,27.0,133,20,3.0,2023-24,Forward,1.1278195488721803,2.819548872180451,0.5639097744360901,1.1278195488721803,0.0,0.0,0.0,0.0,0.3999999999999999,0.3999999999999999
1630311,Pat Spencer,27.0,56,6,4.3,2023-24,Guard,0.0,2.6785714285714284,0.0,1.3392857142857142,0.0,0.0,0.0,0.0,0.5,0.0
1630314,Brandon Williams,24.0,247,17,6.6,2023-24,Guard,0.9109311740890689,4.554655870445344,0.6072874493927125,2.125506072874494,0.0,0.0,0.0,0.0,0.46666666666666673,0.20000000000000004
1630322,Lindy Waters III,26.0,597,38,7.4,2023-24,Forward,4.648241206030151,10.678391959798994,2.3869346733668344,5.6532663316582905,0.0,0.0,0.0,0.0,0.5294117647058824,0.4352941176470589
1630346,Matt Ryan,27.0,845,28,13.9,2023-24,Forward,3.63905325443787,8.076923076923077,1.6863905325443787,3.195266272189349,2.2189349112426036,0.2662721893491124,0.0,0.8875739644970414,0.3956043956043956,0.45054945054945056
1630526,Jeremiah Robinson-Earl,23.0,709,39,8.6,2023-24,Forward,1.3751763046544427,4.125528913963328,1.16361071932299,3.385049365303244,0.0,0.0,0.0,0.0,0.8205128205128206,0.3333333333333333
1630527,Brandon Boston Jr.,22.0,723,32,10.8,2023-24,Guard,1.4522821576763485,5.394190871369294,0.933609958506224,2.697095435684647,0.8298755186721992,0.1037344398340249,0.3112033195020747,0.1037344398340249,0.5,0.2692307692307693
1630529,Herbert Jones,25.0,4767,76,30.5,2023-24,Forward,1.7935808684707364,4.295154185022026,1.604782882315922,3.5242290748898677,1.3845185651353051,0.0,0.03146633102580239,0.2989301447451227,0.8205128205128205,0.4175824175824176
1630530,Trey Murphy III,24.0,3511,57,29.7,2023-24,Forward,3.6100825975505555,9.484477356878381,2.1147821133580176,5.383081743093135,1.9225291939618343,0.5981201936770151,0.3204215323269724,0.6835659356308744,0.5675675675675675,0.3806306306306307
1630531,Jaden Springer,21.0,1046,49,10.3,2023-24,Guard,0.7170172084130019,3.4416826003824093,0.5736137667304015,2.7963671128107075,0.7170172084130019,0.0,0.0,0.0,0.8125,0.20833333333333331
1630532,Franz Wagner,22.0,4794,72,32.5,2023-24,Forward,1.4705882352941175,5.16270337922403,0.969962453066333,3.0819774718398,0.0,0.15644555694618273,0.2816020025031289,0.15644555694618273,0.5969696969696969,0.2848484848484848
1630533,Ziaire Williams,22.0,2156,51,20.3,2023-24,Forward,2.0176252319109462,6.505102040816326,0.9392393320964749,2.9916512059369205,0.0,0.31307977736549164,0.034786641929499075,0.20871985157699444,0.4598930481283423,0.31016042780748665
1630534,Ochai Agbaji,24.0,3472,78,21.0,2023-24,Guard,1.3392857142857142,4.536290322580645,0.7992511520737328,2.570564516129032,0.7776497695852534,0.2376152073732719,0.0,0.21601382488479262,0.5666666666666667,0.29523809523809524
1630535,Greg Brown III,22.0,94,6,6.6,2023-24,Forward,0.7978723404255319,2.3936170212765955,0.7978723404255319,2.3936170212765955,0.0,0.0,0.0,0.0,1.0,0.33333333333333337
1630537,Chris Duarte,27.0,1488,59,12.2,2023-24,Guard,2.217741935483871,6.350806451612903,1.159274193548387,3.42741935483871,0.907258064516129,0.25201612903225806,0.3528225806451613,0.40322580645161293,0.5396825396825398,0.34920634920634924
1630538,Bones Hyland,23.0,1124,37,14.6,2023-24,Guard,2.9359430604982206,8.941281138790035,1.9350533807829182,5.538256227758007,1.1343416370106763,0.06672597864768683,1.3345195729537367,0.0,0.6194029850746269,0.3283582089552239
1630540,Miles McBride,23.0,2632,68,19.5,2023-24,Guard,3.106003039513678,7.522796352583587,0.9118541033434651,2.2511398176291793,1.709726443768997,0.19946808510638298,0.39893617021276595,0.6553951367781155,0.2992424242424242,0.4128787878787879
1630541,Moses Moody,22.0,2432,66,17.5,2023-24,Guard,2.2203947368421053,6.167763157894737,0.9868421052631579,2.1895559210526314,1.5419407894736843,0.3700657894736842,0.09251644736842105,0.15419407894736842,0.355,0.36
